sample_id,TP,TN,FP,FN,Accuracy,IoU,F1
1091622_DF_251_251BDF0490_00606,215,192175,1658,1791,0.9823885947130041,0.05867903930131004,0.11085331270946121
1091626_DF_251_251BDF0490_00613,8,195389,219,223,0.9977430440310663,0.017777777777777778,0.034934497816593885
1091633_DF_251_251BDF0490_00627,0,195468,157,214,0.9981055867319584,0.0,0.0
1091634_DF_251_251BDF0490_00628,6,195277,240,316,0.9971609332155495,0.010676156583629894,0.02112676056338028
1091646_DF_251_251BDF0490_00650,0,195380,236,223,0.9976562380322612,0.0,0.0
1091647_DF_251_251BDF0490_00652,157,192560,1688,1434,0.9840583336311971,0.04788045135712107,0.09138533178114086
1091666_DF_251_251BDF0490_00687,82,193810,1313,634,0.9900581600191994,0.040413997042878264,0.07768829938417811
1091672_DF_251_251BDF0490_00698,1,195499,158,181,0.998268986259121,0.0029411764705882353,0.005865102639296188
1091673_DF_251_251BDF0490_00700,34,193886,925,994,0.9902011346054668,0.017409114183307733,0.034222445898339206
1091694_DF_251_251BDF0490_00742,72,193312,1140,1315,0.9874641925254929,0.02849228333992877,0.05540592535590612
1091695_DF_251_251BDF0490_00744,235,192331,1793,1480,0.9832872921123984,0.06698973774230331,0.12556772642265562
1091701_DF_251_251BDF0490_00756,67,193749,886,1137,0.9896700861421882,0.03205741626794258,0.06212331942512749
1091702_DF_251_251BDF0490_00758,208,192434,1385,1812,0.9836753659894096,0.061086637298091044,0.11513977304179353
1091703_DF_251_251BDF0490_00760,948,187971,3314,3606,0.9646648522510838,0.12048805287239452,0.2150635208711434
1091704_DF_251_251BDF0490_00762,232,192042,1483,2082,0.9817962714270395,0.061100869107189884,0.1151650533631174
1091705_DF_251_251BDF0490_00764,679,188868,2930,3362,0.9678715679716502,0.0974035289054655,0.17751633986928106
1091706_DF_251_251BDF0490_00765,59,193692,904,1184,0.9893381808526391,0.027480204937121566,0.05349048050770626
1091707_DF_251_251BDF0490_00767,2,195362,228,247,0.9975745382686799,0.0041928721174004195,0.008350730688935281
1091708_DF_251_251BDF0490_00769,22,194304,978,535,0.9922742661063425,0.014332247557003257,0.028259473346178548
1091711_DF_251_251BDF0490_00774,54,193818,797,1170,0.9899560353147228,0.026719445818901535,0.052048192771084335
1091712_DF_251_251BDF0490_00776,57,194031,817,934,0.9910589821230705,0.03152654867256637,0.061126005361930295
1091715_DF_251_251BDF0490_00782,53,194453,704,629,0.9931933884466322,0.03823953823953824,0.07366226546212648
1091716_DF_251_251BDF0490_00784,187,192407,1646,1599,0.9834302666986657,0.05448717948717949,0.1033434650455927
1091717_DF_251_251BDF0490_00786,396,190927,2296,2220,0.9769402417291755,0.08061889250814332,0.1492087415222306
1091718_DF_251_251BDF0490_00788,130,192896,1186,1627,0.985636160315361,0.04417261297995243,0.08460787504067686
1091721_DF_251_251BDF0490_00794,113,192932,1874,920,0.9857331787846139,0.038871689026487785,0.07483443708609272
1091722_DF_251_251BDF0490_00796,187,191804,1804,2044,0.9803512068586951,0.04634448574969021,0.0885836096636665
1091723_DF_251_251BDF0490_00797,186,192998,1296,1359,0.9864429454807265,0.06546990496304118,0.12289395441030723
1091724_DF_251_251BDF0490_00799,100,193842,1016,881,0.9903134717803911,0.0500751126690035,0.09537434430138293
1091725_DF_251_251BDF0490_00801,177,191785,2163,1714,0.980203126037204,0.043660582141095215,0.0836681635547152
